label,area,centroid-0,centroid-1,mean_intensity,z
9,3412.0,860.7813599062133,1224.6075615474795,163.06946072684642,21
10,7914.0,908.03260045489,689.3188021228203,149.26092999747283,21
11,270.0,897.2518518518518,538.762962962963,585.5222222222222,21
12,262.0,931.2595419847328,542.8320610687023,564.4007633587786,21
13,1900.0,1068.3226315789473,699.8384210526316,253.03473684210527,21
14,170.0,1053.2764705882353,475.5235294117647,985.0882352941177,21
15,149.0,1072.6174496644296,459.43624161073825,1148.5906040268455,21
16,115.0,1284.6782608695653,989.8608695652174,381.6521739130435,21
17,181.0,1318.220994475138,992.6022099447514,376.16022099447514,21
18,137.0,1343.5182481751824,905.956204379562,441.0875912408759,21
19,262.0,1356.324427480916,957.5076335877862,655.0763358778626,21
20,203.0,1355.6502463054187,931.9507389162561,363.5320197044335,21
21,121.0,1359.9256198347107,981.7933884297521,447.53719008264466,21
22,354.0,1472.949152542373,366.07062146892656,589.180790960452,21
23,331.0,1508.6102719033233,410.26888217522657,691.9395770392749,21
24,3632.0,1567.2398127753304,999.7235682819384,190.8876651982379,21
25,1522.0,1648.9967148488831,558.7792378449409,567.042049934297,21
26,130.0,1643.2153846153847,615.4692307692308,670.7846153846153,21
27,474.0,1791.324894514768,289.23839662447256,263.69198312236284,21
1,1121.0,13.503122212310437,474.256913470116,463.4870651204282,22
2,12520.0,70.81389776357827,1490.1575079872205,164.60798722044728,22
3,3603.0,243.9714127116292,352.30030530113794,686.473771856786,22
4,2771.0,232.7286178274991,266.12883435582825,262.19198845182245,22
5,180.0,220.42222222222222,1642.111111111111,160.00555555555556,22
6,1202.0,364.391846921797,1664.905990016639,158.86688851913476,22
7,5237.0,512.2337215963338,1073.5485965247278,146.73018903952644,22
8,1105.0,557.5194570135747,728.4135746606335,148.0742081447964,22
9,102.0,581.8725490196078,890.7647058823529,216.69607843137254,22
10,240.0,601.825,875.7791666666667,749.1291666666667,22
11,128.0,605.78125,890.6171875,465.625,22
12,89.0,609.7752808988764,840.3370786516854,250.6067415730337,22
13,189.0,630.5132275132275,844.2857142857143,575.2645502645503,22
